"type","time"
"a",9.07283367264633
"b",25.8172667609123
"b",2.19672372564673
"a",3.01720637828112
"a",4.9951384540156
"a",2.47148570604622
"b",1.37930389866233
"a",3.29305481864139
"b",12.9052493345124
"c",5.73222509585321
"a",3.75902346754933
"b",5.22409256920218
"a",3.08429517550394
"a",0.778929860623717
"a",3.54074636280053
"b",4.81751112267375
"a",2.3036296851933
"a",6.08583865200585
"b",0.0164918512530778
"b",11.8173049234583
"c",20.2861068604268
"a",2.46305777225643
"b",4.32981467247009
"c",11.2952557201953
"c",14.6592469855673
"a",8.09546891295248
"a",2.45587989687920
"b",1.45560488159307
"b",15.1502618335917
"b",22.5604489432243
"b",19.3988998373201
"c",2.76884001214057
"b",5.32361382991076
"a",1.1908049408793
"a",1.67468483651136
"a",2.06674048909917
"a",0.141660831868649
"b",9.06156174804936
"a",2.30080644832924
"a",0.913713247248332
"a",2.56022186018527
"b",0.987261328846216
"a",9.29624466183496
"b",27.3653911338715
"b",0.561701544121815
"a",0.309101842932423
"c",11.7888387847216
"b",2.20994253084064
"a",3.34568144055083
"c",3.42764476779848
"c",0.565823982469738
"b",4.3952764198184
"c",11.6938032298805
"a",2.20193844288588
"a",4.50621631906784
"a",1.13109697820619
"a",0.838685298804194
"b",2.85264187347733
"a",0.237015313468874
"a",2.48515515821055
"c",8.42520342166436
"b",3.60635452345014
"a",8.06673674802196
"a",10.0466557960482
"a",0.0345151894725859
"a",2.7956689405255
"a",13.3756575261461
"b",0.0952750779688358
"a",0.231150728650391
"a",4.74343581104136
"c",1.13741521570649
"b",32.158864302743
"b",7.07613477822313
"a",7.4935016133306
"a",6.250451314053
"c",6.79139073938131
"b",2.29376230761409
"c",37.7202183545983
"b",5.78002662923107
"b",16.4492973827555
"a",4.10857901887453
"a",9.64182825717044
"a",12.2566180237009
"b",9.49681916099737
"b",3.93568582087755
"b",53.4944208681139
"c",3.51709321141243
"a",11.0972687714829
"a",13.8042006542193
"a",0.87618677644059
"a",4.996437706569
"a",2.74399147136137
"b",11.0527255904294
"a",0.841870489141411
"b",9.08089538630018
"a",1.76697352668270
"a",0.142871609980220
"b",0.0467751699271557
"b",2.67033154889941
"b",1.7256464548409
"a",12.6958472927319
"a",0.184476999369092
"c",7.04096470009283
"a",20.9997766204267
"a",3.0031763156876
"a",6.0023629563572
"b",1.63076300919056
"c",7.35373325981806
"a",6.81894746588028
"b",4.40335071086884
"a",3.7851528904125
"c",5.73597200214863
"a",8.91324608544719
"c",24.7277326683018
"a",5.18290370216078
"a",5.62178437111384
"a",0.633231985848397
"b",4.42923643812537
"a",1.50798855349422
"c",13.5299448944153
"b",10.1151110377527
"a",7.31784480550638
"a",2.83515979768708
"a",2.28579659480602
"a",3.72021838535971
"b",16.0704907917215
"c",12.1642574570597
"b",1.33278165385127
"b",8.72037191655407
"b",6.76439634721952
"a",0.0764022138901055
"a",1.21145721584173
"b",28.6611354781275
"a",14.0628632622015
"a",4.08524592386043
"b",9.20454011078844
"a",7.0375755743176
"b",0.752344138920307
"a",6.89690400825298
"b",10.8526334684707
"b",12.8069151782228
"c",9.75607287096691
"b",4.16915220917221
"b",1.11692247167230
"b",18.6508426209143
"a",3.156646436546
"a",0.730320335903584
"c",27.0609427417133
"c",8.45347178873607
"c",6.70013586524874
"a",5.01761472297317
"c",4.33734829537570
"a",6.03839718250042
"b",3.84877174720168
"a",2.53402577480301
"c",21.7942461545084
"a",1.13082900047116
"b",4.28402616901579
"a",1.47718429565430
"a",1.89413503510877
"a",7.50625628936005
"a",11.5086531167136
"a",0.86225384613499
"a",3.75618802292037
"a",1.48469316307455
"a",1.38481053523719
"a",3.52234967497593
"b",1.72210267558694
"b",6.56613344665537
"a",2.71173853194341
"b",21.2549808462313
"c",12.4940451230378
"a",0.641539762727916
"a",6.2230481112138
"b",5.90525662120352
"a",1.32946984143928
"a",5.37655602188265
"a",5.53195907502711
"a",6.40411636305457
"b",1.6782984297447
"a",0.506860924003995
"c",7.85234799594342
"a",0.306303090195704
"a",8.96045551593316
"a",3.29254563432187
"a",7.42717316707043
"a",6.32563680079353
"a",4.30534732041365
"c",17.5482074289009
"a",4.87743800484991
"b",10.9932734590388
"a",8.51770038674486
"a",3.49450894700613
"a",4.81479704824692
"b",1.48968335248132
"b",0.134106472134590
"a",4.07360860125578
"a",6.99523225433723
"b",1.07178155705333
"a",6.12363580127663
"b",1.13973278410452
"a",6.55411183813071
"b",8.11945468898783
"c",5.12910781428218
"b",26.8850620375542
"c",5.80801933520577
"a",3.63856829216188
"b",13.4204018407299
"c",4.08224607115415
"a",3.17431353032589
"b",2.81113187968731
"a",3.02383302943781
"b",7.32720092650423
"b",7.10122156010283
"c",6.62545392755419
"b",5.20987816154957
"a",3.81239175775504
"b",2.96548029356867
"b",7.29998525567853
"a",0.608135315123945
"b",3.79776010289788
"b",14.2757183191022
"b",3.48985862315095
"b",6.65765227330964
"a",0.768826929531161
"c",2.98187709949841
"a",26.1227700956107
"a",11.9721256058246
"c",6.32816204801202
"c",1.68500011917666
"c",9.97500739949656
"b",0.803370140492916
"b",5.89325347509155
"a",13.9574054663866
"c",2.29992187581956
"c",5.88368890807033
"a",6.61450193242586
"a",10.0269879862191
"a",4.223442779488
"a",1.80353892268613
"b",0.556243244558573
"a",4.42531899528062
"b",0.0848499946296215
"b",39.5115565187056
"a",11.5286732955694
"b",12.6704333513036
"b",10.8049873408295
"b",0.473935388689588
"a",0.522204256331267
"a",1.74686312908307
"a",1.95180630544201
"a",6.5258746918053
"a",0.0440072081983089
"a",2.04210521653295
"a",2.28255038615316
"b",15.5743783258631
"a",7.8550329530583
"a",2.01985510808811
"b",5.31907134875655
"a",0.376723182853311
"c",9.93276718030584
"a",0.169007739234634
"a",2.96183979278629
"c",6.56450209673494
"a",0.36012030672282
"b",9.32010632644567
"c",0.207065371796489
"c",28.4960007453720
"b",0.0768872573971748
"a",1.18927101837471
"a",10.7483640421870
"b",12.075310316361
"a",2.86549024516717
"b",4.35056384725917
"b",1.31843140348792
"a",3.44284966820851
"a",10.0365698705883
"b",5.2645530551672
"a",1.46839924266635
"a",18.2148316026408
"a",2.58113177726045
"a",3.94253644605583
"a",2.27639452787116
"b",2.68190470337868
"b",17.5549100180319
"c",2.29123743716627
"b",1.72723832948595
"a",0.0778677046377075
"b",15.4121896021797
"c",3.49511728794428
"a",0.0489277485758066
"a",5.37801065926856
"a",0.625101784201614
"a",1.74736759130411
"a",6.7174849983067
"b",7.0163568753393
"a",1.59931528382003
"b",13.8857688897087
"a",3.29895835369825
"c",8.77918508793128
"b",1.24503662696577
"a",5.15229425837702
"a",1.98319432700716
"a",1.97920189553399
"c",3.21766778826714
"c",17.6574461728723
"a",14.4188080719652
"a",17.6622130990702
"a",0.428542189765722
"b",9.66257687624464
"b",9.71903822537432
"a",8.61285409096675
"a",6.06325409819788
"c",3.04505189415067
"a",0.0567575031891465
"a",2.50652302987874
"a",11.0155082685738
"b",4.60363906621933
"b",16.1948680125906
"a",11.0116882336544
"b",9.3774138089634
"a",7.05407388466311
"b",21.7887403805903
"a",0.909906760789454
"a",10.0725099347056
"a",0.722340326756239
"a",1.79365883581340
"a",1.02889934582862
"a",5.17025210063372
"a",1.60965613089502
"c",12.1245527822049
"b",3.08954630777539
"a",3.60635502470026
"b",4.37130683046014
"a",13.3009349522836
"a",0.0870089347063677
"b",6.15184122290383
"a",0.0166697427630424
"a",1.09832872137173
"a",11.2920369667219
"c",7.7446167353065
"b",17.4029629369429
"c",7.58540796073985
"a",1.93503474780179
"a",4.07475433291352
"a",9.27555611315084
"a",1.79344834527001
"c",7.74410780477238
"a",12.8006442041768
"a",6.39862533172077
"c",7.69251692998123
"b",14.4086747907831
"a",18.3084358118672
"a",5.48279622083014
"a",2.03386445529759
"b",2.84709777683020
"a",8.92554093110275
"a",8.32172279602075
"a",1.83350971667096
"a",0.321662776563578
"b",18.7823106189421
"b",1.74193489179015
"c",3.01303683314472
"c",13.5785935442419
"a",7.1730742040546
"b",1.32596282288432
"b",8.71830829691356
"a",0.586856373120099
"a",2.31381827732548
"a",5.02896022030568
"c",23.417216919705
"b",1.76137509167171
"a",0.122482633699699
"a",0.680928321943799
"b",7.4852902885891
"a",0.433280966244638
"b",15.7685358070566
"b",3.88522358983755
"b",4.34166160225868
"a",3.08939605718479
"a",2.67619693884626
"c",7.1088828459251
"a",20.1177861797189
"a",2.49113420490175
"c",0.956311346348732
"a",3.80343630434051
"a",7.96120915519905
"a",0.912033987697214
"b",12.8477526151373
"c",2.09586434531957
"c",6.90598284360021
"a",3.13997551798820
"b",11.4121961268625
"c",16.0703777327182
"a",5.12964393653398
"a",3.52256207774338
"a",3.97604483422609
"b",5.30198433995247
"b",32.6326793862467
"c",8.05526124491952
"a",4.64876519495106
"a",11.3751079457162
"b",5.74623583968649
"a",2.93572774156928
"b",6.7529181311236
"b",4.79803995043039
"a",1.31006895797327
"a",0.977146103580755
"c",7.33296420383167
"b",7.2840193236457
"a",0.481239212319208
"b",1.23152230307460
"a",5.58205063433802
"b",10.0514056604720
"a",8.47746305125666
"a",3.42918517766520
"b",0.3827059045434
"b",5.88232354786167
"a",0.264359300490469
"b",12.9195236705973
"a",6.48085490313774
"a",3.18860729690641
"c",12.4168504584105
"b",0.128039719912045
"b",5.21055773645639
"b",1.05748871076618
"c",1.64992377627641
"a",5.81578676534417
"a",2.49799079727381
"b",11.9345900856688
"a",1.02555301798132
"a",27.4971707988728
"b",3.2498916387558
"a",1.98410095428432
"c",13.3271776601197
"c",3.13771739136428
"b",5.04121655225754
"a",3.72149639840491
"a",5.41461803463704
"a",0.269617985468358
"b",11.1107716404631
"a",11.3617864455066
"c",5.93084924388677
"a",3.83796004474834
"a",6.21459366732693
"a",6.63639770334071
"b",5.11476284265518
"c",19.623829255903
"b",0.729364909231663
"b",16.3039298050835
"c",7.52308212366612
"a",6.04963705853975
"a",2.75891500149033
"b",1.61838178336620
"a",6.57465751727528
"a",7.24295096429897
"a",9.67638314659608
"b",15.9213658862545
"b",1.79779000580311
"a",10.0281701884688
"a",12.1004949969457
"a",11.1542991449343
"b",11.1350014330356
"b",0.383960361170755
"a",0.486289901195822
"b",7.33083537187348
"a",10.3753088503600
"a",0.766061784233898
"a",1.72215710161254
"a",4.95798406170166
"a",0.109883483964950
"a",0.087328573207431
"c",7.99496074165118
"a",7.19525514067502
"b",11.1849663995935
"c",0.0298775435129819
"b",1.78103782981634
"a",11.8615456943618
"a",2.22480622585863
"b",3.20993354171515
"a",5.42209815678603
"c",10.5294754672273
"b",7.08789057250986
"b",16.5059324645235
"c",6.38675936963409
"c",4.79349274653941
"a",3.17763922503218
"b",6.57045966353188
"c",2.37572340294719
"a",6.81003961691117
"a",12.0028880984532
"a",2.33553630299866
"a",5.24761214365667
"b",2.45991532504559
"c",10.8323228261889
"a",3.11327337520197
"b",17.0740025525414
"b",1.48401958647443
"a",7.5283135857356
"a",2.96200636774302
"a",2.83081744099036
"b",11.2990095608665
"a",5.06364625956069
"a",3.02410601172596
"b",3.03426707908511
"a",5.61859395271245
"b",6.65503591343473
"a",5.14459201579398
"a",9.16139576542091
"c",14.9291982679608
"b",0.16291781142354
"a",10.3717735684932
"a",0.534460025373846
"b",3.33127176896386
"b",8.86431748386393
"b",10.5881143208958
"a",3.02990077994764
"a",0.174785237759352
"c",9.55801691922682
"a",6.29399554317302
"b",0.527365375310183
"b",1.71104198694229
"a",12.6172791508244
"a",0.908472636211941
"b",5.55830744620333
"a",5.41270328198975
"a",2.71263531409204
"a",4.68588665572411
"a",6.43487122820175
"b",1.29125314205885
"a",3.51436575388020
"a",3.73123048783696
"a",0.0587500942332667
"a",3.10525325592607
"b",2.54146405681968
"b",0.858991880339472
"b",16.9928196922279
"b",4.41358419507742
"b",14.3052688681318
"b",0.154553736520538
"b",43.6395810968
"b",2.44618920015348
"b",17.2189660509279
"b",1.86148913568712
"a",3.53316914269185
"a",0.660863975062966
"a",4.228606879888
"c",12.5671772375227
"a",4.12915375085121
"a",8.81845364305091
"c",38.2109819890416
"a",8.8555370687654
"a",0.00557508735748612
"a",19.9861052156168
"a",1.54610351659358
"a",1.88152672024444
"b",18.3256444463485
"c",10.2671818596116
"c",1.00598259826925
"b",0.4794004522264
"a",5.32259326013146
"a",1.78990296212433
"a",0.62956991757292
"b",43.3443497544844
"a",11.1349534143912
"c",0.958664030767977
"b",2.94703458190610
"a",7.5436084620179
"a",2.80088656814769
"c",1.13197655417025
"b",7.55290707167158
"c",0.485621546395123
"c",7.92110708014827
"a",2.19644836382940
"a",26.5632768331097
"a",5.10987766997373
"b",20.7912182587492
"a",0.243842818308622
"a",8.83750782876027
"a",10.3388156551392
"b",4.14965176209807
"b",1.58617631345987
"b",0.363267456661400
"a",0.444835824891925
"a",0.54430368822068
"b",11.7381408356859
"b",2.44042713567615
"a",7.02706712563585
"b",0.544403061270714
"c",1.48921160493046
"b",5.25049787014723
"a",12.2507670382640
"c",13.0730384584041
"b",9.28711441125641
"a",2.00520335463807
"b",5.05206989496946
"a",1.96945559931919
"a",8.45828433479083
"a",0.995264034016465
"b",16.4329528205826
"b",3.31427118544379
"a",3.47512564698761
"b",12.0146243244535
"b",1.28993913903832
"a",0.983906236335744
"a",4.98251883757716
"a",3.45229171682149
"a",1.65249331621453
"a",3.68529978335768
"c",9.70746887806475
"a",4.25778395451249
"a",1.44517808686942
"a",4.50310154590013
"b",10.0751175355531
"b",6.45940711315642
"c",3.13864492345601
"a",1.92131486721337
"b",3.86312347277999
"b",8.83556538041601
"a",4.71868342233306
"a",0.217891654689871
"a",5.96303377745158
"c",22.5239270354126
"b",6.95937879349957
"b",8.93549534644852
"a",12.8718666074084
"a",2.91679031681269
"a",1.26395183265629
"a",9.04081512200546
"c",13.2613854478569
"c",3.49185641474019
"b",1.03404448553920
"b",6.27059289737692
"a",3.447029015515
"c",2.42509212810546
"a",8.3194523673029
"a",1.47663970477879
"c",17.7418346322122
"c",0.408512527476411
"a",0.826354646123946
"a",10.2360230214418
"b",20.9288349886587
"a",7.90118199731124
"b",6.5262376152186
"a",5.99503095426455
"a",4.29427318157035
"a",1.50169823085889
"b",2.93241529911757
"c",6.56443363521248
"a",0.376211418770254
"c",0.901013544333595
"a",5.53064493543098
"a",12.3882086475598
"c",17.0089539791311
"b",37.4126020947796
"b",5.81691428651136
"c",36.4131102503693
"a",3.34727961802855
"a",4.13297029428283
"a",3.99470653348583
"b",4.74426843598485
"b",5.00627082586288
"a",6.82470790089524
"a",6.804107716097
"b",6.29615986313591
"c",0.544656743295491
"a",0.985834510623984
"b",1.07752062509108
"b",8.28700982000599
"c",74.449398543193
"c",1.33567336015403
"a",12.0684172299908
"a",2.00941248790975
"b",1.20114462077618
"a",12.9675780696081
"a",2.17059234103934
"a",4.51392623574889
"b",1.63741071149707
"c",49.058819881976
"b",2.63099258895739
"b",14.8412695371344
"a",4.9058981889621
"c",7.76327796312194
"a",1.56877755028999
"a",0.355048710480332
"a",5.03044866470105
"b",2.09651088342071
"b",0.109111251366534
"c",4.72768588922918
"b",6.417752764783
"a",6.8179488738761
"b",7.33520554733203
"b",2.13817919386682
"a",7.8691068939389
"c",2.00853372713667
"b",37.7181183377606
"b",3.13211977115613
"c",6.63469911087304
"b",17.7210770984343
"c",21.2660153339060
"b",13.8287865092249
"a",1.16960968589410
"a",7.95151548418117
"b",22.97681766614
"c",10.4623020622404
"b",5.14333130791783
"a",10.7008324058517
"a",10.7521645301419
"a",2.53825082909316
"a",0.582813692091515
"a",0.0315109337680042
"a",1.37658059829846
"a",7.67082251566363
"b",13.2288650863602
"b",21.9982230802229
"c",7.61459226678026
"c",46.4631729175277
"b",7.53256039044324
"a",4.15521534967428
"a",2.26922981208190
"b",2.18283859267831
"a",35.6777857781804
"c",0.684897019527853
"b",8.62428580387575
"a",0.956251159089621
"c",10.6899055617925
"b",9.42842101272116
"a",4.67146868330842
"b",0.48184234259067
"a",0.845576128922403
"a",2.13782973318729
"b",5.02031308785081
"c",2.17758653685451
"b",1.00484328344464
"b",5.2596543058753
"b",1.32606575638056
"b",25.2135118828682
"a",3.8389519646526
"b",4.37581847235560
"a",14.2514004549923
"b",0.633933506906033
"a",10.9866835203583
"b",20.7979873557737
"a",1.52178333789189
"a",1.62766963010654
"b",4.55324467051544
"a",14.8624188072028
"a",1.34720522699589
"a",2.49868231930685
"a",4.9616002848134
"c",9.36713416087341
"a",3.12535404460505
"b",6.7955774288989
"a",3.15603655297309
"a",21.8106857860897
"a",5.94565050189799
"a",1.8247673753649
"c",5.70555952843279
"b",15.3590763651564
"b",2.94367959722877
"a",0.374141616292143
"b",1.95534375682473
"a",1.83121499874129
"a",9.42963438066554
"c",24.4173788825486
"a",6.23057802186763
"b",21.2697692950419
"a",1.31327858427539
"a",0.789865825790912
"b",1.40723098069429
"c",1.48672813549638
"a",14.7918602070751
"a",1.19127998361364
"a",15.4938621810617
"a",7.24158106776164
"b",5.94395315613518
"c",7.68910322296334
"a",14.8832274116854
"a",0.536271671298891
"a",0.83150824640571
"a",1.66614598128945
"a",8.2515371679784
"a",0.572265272155943
"a",12.8452678856658
"c",20.7717147461119
"a",3.07985224528238
"b",18.1661413152864
"b",2.42642028257251
"c",4.56236460246146
"a",0.158484713371088
"a",10.0361335087092
"a",8.5283456552298
"c",6.9037296064198
"c",3.85508807376027
"a",14.8713143278756
"c",8.02641940351602
"c",1.67803534306586
"b",10.9512881409741
"b",6.38557979507626
"b",9.18837737258444
"a",0.648559441633707
"a",5.66039537271757
"a",10.9565653609523
"a",2.0573868136853
"b",3.30665098875761
"c",12.0245587846393
"a",0.844834795573303
"c",3.62097677079348
"b",9.3473153753357
"b",7.20587943587068
"b",15.6595981412365
"c",2.02665439306345
"b",2.26620244979858
"b",1.47614906834616
"a",0.456393711155469
"a",1.00955910515040
"a",0.420176896241533
"c",25.6157137921826
"a",11.1283485305713
"b",1.49592212484509
"b",5.66563018377791
"b",2.58927647205411
"a",1.17345801465537
"a",5.98433259853578
"c",1.69006715528667
"a",11.0075794630213
"a",0.0717952800914645
"b",11.4875701688094
"b",3.10487005947368
"c",17.5092425002697
"b",13.3309931531143
"a",1.04009142844006
"b",4.2446024119854
"c",5.83201184868813
"a",5.81194781509361
"a",17.2414837769213
"b",9.45808732638904
"b",0.744154162704945
"c",3.3830865425989
"a",1.20596654480323
"a",1.42023654887453
"b",14.7754598253204
"b",18.3964032073668
"a",3.79962400046593
"a",2.07822583848611
"b",4.89676350727677
"a",12.6267716189133
"a",7.48159481170488
"c",1.54840288683772
"a",5.11961603516197
"b",37.3385287801128
"a",1.18939488802645
"a",0.936836595647037
"b",0.191821265176602
"a",8.17508863243175
"a",3.52205101379609
"a",3.90937576980746
"a",3.68572448359287
"a",0.769658655996324
"b",3.06796915456653
"a",3.66593936902887
"a",1.86808993108571
"b",17.9843088229349
"b",4.06332205235958
"b",0.91047454252839
"a",5.16594759078218
"c",14.9210357603222
"c",2.96839088201523
"b",2.23895992711186
"b",17.7993500371626
"a",3.00923298113048
"a",6.4203790433467
"c",0.110949294150195
"b",4.81091973558068
"a",7.32178152496827
"a",4.62148309198624
"a",2.64822947327048
"b",7.20272255655298
"c",4.77397007402033
"b",3.67807219550014
"b",8.99597838487396
"a",2.02221381012350
"a",2.89317747112364
"b",20.3565259351888
"b",20.9143172563645
"a",11.7816910420762
"b",9.63081157674613
"a",3.81488738560534
"a",7.39230564886492
"a",11.5491190825807
"b",1.54205865412951
"b",10.7322011139608
"a",0.0445276754908264
"a",6.41780476064837
"b",12.463868572271
"c",17.5985431849005
"c",10.4049115081102
"a",1.44633176503703
"a",13.7935630877720
"c",13.8437422826411
"b",4.17715376988053
"c",30.9656645920517
"b",10.6514884230114
"c",3.08596388413143
"c",9.10850533565904
"c",3.5548491217196
"a",0.433573464397341
"a",4.96400997487313
"a",1.01520368450410
"a",3.22106334846467
"a",2.38811486167833
"a",8.18675076546979
"a",3.6055054606632
"b",2.02579229022063
"c",0.546862245537341
"b",4.30737565085292
"b",17.6098193963221
"b",4.84777908936585
"a",0.594444948503743
"c",1.62211093120277
"b",10.5393398102737
"b",16.3513708107903
"a",5.97128099275237
"a",1.71627097064629
"a",5.03798415379101
"a",3.6308534441278
"b",8.69920644130478
"a",2.79587996657938
"b",0.077326811850071
"a",0.110006242074458
"a",4.56301890758282
"a",3.27808778267354
"b",17.3517987271002
"b",2.62610593810678
"c",5.97633192781359
"b",8.81073091080196
"a",14.7227267912569
"c",2.93497372418642
"a",5.99485516061491
"a",8.33431567023409
"a",9.39497983549787
"a",0.862315245904028
"a",2.65878367936239
"b",14.0219151925975
"c",1.61771713756025
"b",0.838467609137297
"a",3.86602163210696
"a",0.802976123522967
"a",10.4745059360968
"a",7.46998713309777
"a",9.07074059510737
"a",0.998303156811744
"b",1.97853549197316
"a",4.47197263061074
"a",7.01175245414388
"b",1.65813858029473
"a",1.29509898939443
"b",8.05983259495268
"c",15.5388911432567
"c",10.0890490874172
"b",5.64163774963389
"c",9.16559559251082
"c",22.9978582685571
"c",12.9706475879521
"a",5.29467967413706
"b",8.99091659452687
"a",5.65546375212675
"b",0.422880962491035
"a",7.2392867161784
"c",16.8739935271547
"b",3.14401222484441
"a",0.655781485861322
"b",16.9971491673491
"c",7.61981298173678
"b",2.39353791006451
"a",0.392305073328316
"a",3.65109499522901
"b",2.87832491922946
"a",2.04736875641095
"b",0.995539693406161
"b",2.38582300767303
"a",12.0860060950028
"c",5.5895609036088
"a",3.06671084836125
"a",1.64693664282624
"a",2.07666786387563
"a",0.943964898618903
"a",0.0667513943339424
"a",6.95565668824029
"b",11.1611712568237
"c",1.61426547299978
"a",0.778405265882611
"a",5.79317141241633
"b",14.3689476691916
"a",6.77197820951647
"b",9.55792247470389
"a",10.8812883898832
"a",10.2719024471463
"a",4.94123046731061
"b",2.21158206090331
"a",11.0335982491480
"b",6.27587773617277
"b",14.1385224454834
"b",4.39114322885871
"b",1.49491479620337
"c",4.81917766854167
"a",0.190035053251320
"a",10.3165941323440
"a",12.1465387117375
"c",41.1614589930928
"a",0.979335183138684
"a",0.361976909916848
"a",7.26001626769912
"c",0.0508882803842425
"a",14.0662840745392
"b",2.28846841305494
"b",18.1287101944140
"b",0.0480912439525127
"a",1.54842242550981
"c",22.1818993041728
"a",2.53934119362384
"a",2.556526158005
"a",0.931302287833456
"a",0.865578481125728
"b",4.45800242200494
"b",18.5274791558435
"a",8.92577952663314
"b",4.97408086806536
"b",0.439129009274482
"b",12.4860590987637
"b",8.5466505658246
"b",2.62024929001927
"a",14.7834418705645
"a",0.123275904916227
"c",0.0344723793438138
"a",1.16038578329608
"a",2.23653232213110
"b",22.3512079702286
"a",13.2888575916396
"c",1.93141734693199
"b",10.0882560721694
"b",3.44809994846582
"a",3.51908194811499
"a",14.3615237300478
"a",0.491924940188999
"a",0.738130121026188
"a",0.0405911146663129
"a",13.1330648896502
"a",2.33031312469393
"b",13.8119269304707
"b",0.524773236364126
"b",3.68901426182468
"b",3.90931244939566
"a",4.49436156058168
"a",2.03397971810773
"a",1.89227727707475
"c",64.4576976969283
"b",12.5906923178226
"a",3.11158014694229
"c",3.00444142427295
"a",12.7562492986428
"a",4.13426648338741
"b",9.3062819090105
"a",1.20611633639783
"a",15.0451608014234
"b",12.6309490346148
"c",18.0803452418183
"b",1.91805531457067
"a",11.1003770021008
"a",7.98464912776269
"b",4.14311219329304
"a",10.4922407952355
"b",5.55473937467774
"a",0.345695475116372
"b",0.505932435393333
"c",0.743669280782342
"a",1.97257835185155
"c",10.0034291136204
"b",6.70081521484405
"b",4.48668016120791
"b",2.77178257703781
"c",18.2740913695636
"b",3.55991698056459
"a",2.25841649646752
"c",40.3547271133816
"a",6.00292665876118
"b",12.8572047942116
"a",3.54852407483488
"b",10.8138279613472
"a",1.78550052689388
"a",3.22966800769791
"b",6.04596238269225
"c",4.04367358889431
"a",30.0377833081369
"c",7.24638717207027
"a",1.56638419652383
"a",2.7611653204076
"b",3.05133100599051
"a",2.03118301695213
"b",30.9514567090159
"a",7.21504382675322
"b",10.6959036808826
"c",18.5717759272995
"a",0.101034052443430
"a",4.28495421518987
"a",6.56149709110564
"c",30.7830008847599
"a",2.39859968191013
"a",0.134162188041955
"b",0.310243904590607
"a",2.35431563837945
"b",11.1088204407592
"b",3.19946085289121
"a",9.38693155492556
"a",1.47050800500438
"a",20.2322694928128
"b",6.21645620626138
"a",5.01835263778871
"b",12.1517830782368
"c",24.0446727896545
"b",0.0223723500967026
"b",33.0256491137629
"b",5.46278826519847
"b",5.94450569119225
"a",7.15832102070463
"b",8.47998595204125
"a",11.8376075376974
"c",6.24875577166677
"b",29.3138691617136
"c",28.8840550167446
"c",7.81355305532825
"c",0.387307126535234
"a",3.46100259106606
"a",4.03671692570156
"a",10.4384604494141
"b",5.2004129178822
"a",1.28085473552346
"b",2.93287785945128
"a",9.32996368903453
"c",8.40281120410407
"b",1.38783800974488
"b",11.6241929152881
"a",3.43281168490648
"b",4.0868396462383
"a",0.0567789864726365
"c",10.0648859165607
"b",9.78611962463627
"b",1.02571819722652
"a",3.87088260126716
"b",28.7587834649248
"c",39.7868370057500
"a",5.77119836562729
"c",1.66588916029226
"b",15.9171381884052
"a",5.36363315281874
"a",3.69979523566967
"a",0.941243667621166
"a",2.86693505011499
"c",0.650199134834111
"a",0.44913143850863
"a",3.03153109736741
"b",3.33675577864051
"b",13.5010654005513
"b",0.532015670900724
"a",1.21564192464575
"a",3.15433643059805
"a",0.269886031746864
"a",12.4318954576455
"b",10.5946907025195
"a",1.60538583415016
"a",3.02715365774930
"a",5.70320349217133
"a",7.02522274996054
"b",1.10948058321495
"c",5.55057998280972
"a",0.0856302515603602
"b",2.99684581189062
"b",7.29560923944471
"c",27.520798499367
"a",3.84017146171486
"b",18.4843682022614
"a",17.9020842433649
"b",14.2752279483511
"a",0.58052907449909
"a",3.5246078155697
"a",5.14370201134539
"b",0.720482334494591
"c",0.932305620772129
"a",2.46784980874509
"a",2.21602928516971
"b",9.57889270003805
"c",49.4297681905725
"a",1.80508371209726
"a",20.3390072555024
"a",5.25857903609398
"b",3.81579121574759
"a",0.167474877089262
"b",2.87264143675566
"a",0.720372542273253
"a",10.0249189879270
"c",2.89154703816062
"a",2.33017264632508
"b",3.63647076115012
"b",1.59675429761410
"a",14.9984200662913
"b",2.15087141928846
"a",0.479353174335955
"a",1.31774042034522
"a",6.42005212118334
"b",1.36676452608946
"b",3.14723262190819
"a",4.81776000445193
"b",0.998213905841112
"a",2.8136219503358
"c",0.921528055332601
"b",0.428648147732019
"a",8.17245482425106
"a",3.0020494107157
"a",15.0146933464356
"a",6.30629069616503
"b",17.1529028256586
"b",10.3715317245937
"b",12.4875398755908
"a",0.780302153434604
"b",9.74066966738472
"b",2.94873575493693
"b",9.3502887037016
"c",4.94271534029394
"b",24.6582193361191
"a",12.1928046916829
"a",0.098903113976121
"b",0.415261245083625
"a",12.0861600798773
"b",17.4885336895636
"a",10.7450670463251
"a",0.232526469044387
"c",11.3069423004509
"b",1.44343875614389
"a",18.2804065466601
"a",0.46644261186116
"c",0.132901661679651
"a",1.67383637594179
"b",9.83602074500094
"b",7.71591531451712
"a",1.01979969767854
"a",0.0361083740763998
"a",17.0842230311575
"b",2.68154883384705
"a",9.18598590376687
"a",14.9652471757474
"b",4.72695861384273
"b",0.431607726961374
"b",6.78301594372759
"a",2.13225476210937
"a",4.73674828807167
"c",6.01721099577844
"a",0.0874098646454513
"c",2.78126108526473
"b",31.1847887469416
"b",4.95670991390944
"b",3.24135081470013
"a",0.223633863606589
"a",6.14248018690801
"a",2.60763411642984
"a",2.59962597396225
"a",2.06267280736938
"a",5.59550363083786
"a",0.0353472819551826
"b",1.25218540667307
"a",0.643964929040521
"a",4.24072667564012
